Barra,Tensao_pu,Angulo_graus,Correcao_Tensao_QLIM_pu,Tipo_Barra
43314,0.9988,-19.4034,0.000000,1
43315,0.9992,-19.3106,0.000000,1
43316,0.9988,-19.4034,0.000000,1
43317,0.9992,-19.3106,0.000000,1
43318,0.9998,2.4296,0.000000,1
43319,0.9926,0.0763,0.000000,1
43320,0.9926,0.0763,0.000000,1
43321,1.0130,-1.1959,0.000000,1
43322,1.0130,-1.1959,0.000000,1
43323,1.0132,-0.8983,0.000000,1
43324,0.9669,-7.8421,0.000000,1
43325,0.9669,-7.8487,0.000000,1
43326,0.9669,-7.8421,0.000000,1
43327,0.9669,-7.8487,0.000000,1
43328,0.9833,9.0884,0.000000,1
43329,0.9833,9.0884,0.000000,1
43330,0.9989,-17.8377,0.000000,1
43331,0.9989,-17.8143,0.000000,1
43332,0.9989,-17.8377,0.000000,1
43333,0.9989,-17.8143,0.000000,1
43334,1.0160,-5.5949,0.000000,1
43335,1.0160,-5.5949,0.000000,1
43336,1.0186,-11.6113,0.000000,1
43337,1.0039,-6.6648,0.000000,1
43338,1.0039,-6.6648,0.000000,1
43339,1.0164,-6.6797,0.000000,1
43340,1.0164,-6.6797,0.000000,1
43341,1.0186,-11.6113,0.000000,1
43342,1.0034,1.5994,0.000000,1
43343,1.0027,-13.1653,0.000000,1
43344,1.0027,-13.1653,0.000000,1
43345,1.0027,-13.1653,0.000000,1
43346,1.0027,-13.1653,0.000000,1
43347,1.0337,9.3625,0.000000,1
43348,1.0337,9.3625,0.000000,1
43349,1.0182,4.5781,0.000000,1
43350,1.0204,5.2365,0.000000,1
43351,1.0182,4.5781,0.000000,1
43352,1.0204,5.2365,0.000000,1
43354,1.0132,-0.8983,0.000000,1
43355,1.0064,1.9353,0.000000,1
43356,1.0064,1.9353,0.000000,1
43357,1.0034,1.5994,0.000000,1
43358,1.0246,-12.1829,0.000000,1
43359,1.0244,-12.2034,0.000000,1
43360,1.0246,-12.1829,0.000000,1
43361,0.9872,-4.7916,0.000000,1
43362,0.9872,-4.7916,0.000000,1
43363,0.9880,-4.7851,0.000000,1
43364,0.9880,-4.7851,0.000000,1
43365,1.0244,-12.2034,0.000000,1
43366,0.9803,-15.2140,0.000000,1
43367,1.0130,-7.1944,0.000000,1
43368,1.0130,-7.1944,0.000000,1
43369,1.0033,5.7342,0.000000,1
43370,1.0033,5.7342,0.000000,1
43371,1.0033,5.7342,0.000000,1
43372,1.0033,5.7342,0.000000,1
43373,1.0080,0.7455,0.000000,1
43374,1.0080,0.7455,0.000000,1
43375,1.0009,0.0643,0.000000,1
43376,1.0009,0.0643,0.000000,1
43377,1.0130,-0.1105,0.000000,1
43378,1.0130,-0.1105,0.000000,1
43379,1.0130,-0.1105,0.000000,1
43380,1.0130,-0.1105,0.000000,1
43381,1.0130,-0.1105,0.000000,1
43382,1.0130,-0.1105,0.000000,1
43387,1.0031,16.5168,0.000000,1
43388,1.0127,-7.1163,0.000000,1
43389,1.0113,-6.7372,0.000000,1
43390,1.0127,-7.1163,0.000000,1
43391,1.0113,-6.7372,0.000000,1
43392,1.0031,16.5091,0.000000,1
43393,1.0026,16.6839,0.000000,1
43394,1.0145,-5.9557,0.000000,1
43395,1.0145,-5.9557,0.000000,1
43396,1.0031,16.5168,0.000000,1
43397,1.0031,16.5091,0.000000,1
43398,1.0026,16.6839,0.000000,1
43399,1.0029,-2.1769,0.000000,1
43400,1.0028,-2.1819,0.000000,1
43401,1.0027,-2.1907,0.000000,1
43402,0.9874,-9.1000,0.000000,1
43403,0.9880,-9.0331,0.000000,1
43404,1.0199,-2.8081,0.000000,1
43405,1.0198,-2.8672,0.000000,1
43406,0.9978,4.3775,0.000000,1
43407,0.9913,-5.5268,0.000000,1
43411,1.0097,-13.6282,0.000000,1
43415,1.0127,2.5995,0.000000,1
43416,1.0126,2.5863,0.000000,1
43417,1.0127,2.5971,0.000000,1
43418,0.9988,2.0748,0.000000,1
43419,0.9988,2.0774,0.000000,1
43420,0.9987,2.0805,0.000000,1
43421,1.0449,7.4291,0.000000,1
43422,1.0449,7.4291,0.000000,1
43425,1.0127,2.5995,0.000000,1
43426,1.0126,2.5863,0.000000,1
43427,1.0127,2.5971,0.000000,1
43428,0.9988,2.0748,0.000000,1
43429,0.9988,2.0774,0.000000,1
43430,0.9987,2.0805,0.000000,1
43433,1.0228,2.4996,0.000000,1
43434,1.0228,2.4996,0.000000,1
43435,1.0041,-12.2298,0.000000,1
43436,1.0041,-12.2298,0.000000,1
43437,1.0333,9.2755,0.000000,1
43438,1.0333,9.2755,0.000000,1
43439,1.0180,9.9340,0.000000,1
43440,1.0180,9.9221,0.000000,1
43441,1.0180,9.9340,0.000000,1
43442,1.0180,9.9221,0.000000,1
43446,1.0227,14.1692,0.000000,1
43447,1.0058,0.9335,0.000000,1
43448,1.0058,0.9340,0.000000,1
43449,0.9985,-0.2503,0.000000,1
43450,0.9986,-0.2333,0.000000,1
43451,0.9986,-0.2399,0.000000,1
43452,0.9985,-0.2503,0.000000,1
43453,0.9986,-0.2333,0.000000,1
43454,0.9986,-0.2399,0.000000,1
43455,1.0149,-5.6537,0.000000,1
43456,1.0149,-5.6537,0.000000,1
43459,1.0033,5.7412,0.000000,1
43460,1.0033,5.7412,0.000000,1
43475,1.0114,9.2677,0.000000,1
43476,1.0114,9.2677,0.000000,1
43477,1.0047,-2.4338,0.000000,1
43478,1.0047,-2.4338,0.000000,1
43479,1.0004,10.4358,0.000000,1
43480,1.0004,10.4358,0.000000,1
43485,1.0026,1.2252,0.000000,1
43486,1.0032,1.4617,0.000000,1
43487,1.0026,1.2252,0.000000,1
43488,1.0352,6.0295,0.000000,1
43489,1.0352,6.0295,0.000000,1
43490,1.0352,6.0295,0.000000,1
43491,1.0224,-1.5923,0.000000,1
43496,1.0254,1.8571,0.000000,1
43497,1.0114,0.9966,0.000000,1
43498,1.0114,0.9966,0.000000,1
43501,1.0494,-52.2652,0.000000,1
43502,1.0494,-52.2652,0.000000,1
43503,1.0492,-52.4003,0.000000,1
43504,1.0492,-52.4003,0.000000,1
43505,1.0497,-52.0396,0.000000,1
43506,1.0497,-52.0396,0.000000,1
43507,0.9652,-9.7369,0.000000,1
43508,0.9652,-9.7369,0.000000,1
43509,0.9645,-9.8430,0.000000,1
43510,0.9645,-9.8430,0.000000,1
43511,0.9539,-5.9003,0.000000,1
43512,0.9539,-5.9003,0.000000,1
43513,0.9555,-5.7359,0.000000,1
43514,0.9555,-5.7359,0.000000,1
43515,1.0498,-11.6237,0.000000,1
43516,1.0498,-11.6237,0.000000,1
43521,1.0523,-11.3229,0.000000,1
43522,1.0523,-11.3229,0.000000,1
43523,0.9969,-13.3904,0.000000,1
43524,0.9969,-13.3904,0.000000,1
43525,1.0067,-11.9738,0.000000,1
43526,1.0067,-11.9738,0.000000,1
43527,1.0306,-3.3095,0.000000,1
43528,1.0306,-3.3095,0.000000,1
43529,1.0306,-3.3095,0.000000,1
43530,1.0306,-3.3095,0.000000,1
43531,1.0291,-3.6062,0.000000,1
43532,1.0291,-3.6062,0.000000,1
43533,1.0496,-43.7939,0.000000,1
43534,1.0496,-43.7939,0.000000,1
43535,1.0489,-43.7727,0.000000,1
43536,1.0489,-43.7727,0.000000,1
43537,1.0180,-10.9922,0.000000,1
43538,1.0180,-10.9922,0.000000,1
43539,1.0180,-10.9922,0.000000,1
43540,1.0180,-10.9922,0.000000,1
43541,1.0163,-11.1928,0.000000,1
43542,1.0163,-11.1928,0.000000,1
43543,1.0352,-1.7142,0.000000,1
43544,1.0352,-1.7142,0.000000,1
43545,1.0352,-1.7142,0.000000,1
43546,1.0352,-1.7142,0.000000,1
43547,0.9889,-20.2730,0.000000,1
43548,0.9889,-20.2730,0.000000,1
43549,0.9884,-20.2971,0.000000,1
43550,0.9884,-20.2971,0.000000,1
43551,1.0552,13.1691,0.000000,1
43552,1.0552,13.1691,0.000000,1
43553,1.0270,-0.2047,0.000000,1
43554,1.0270,-0.2047,0.000000,1
43555,1.0270,-0.2047,0.000000,1
43556,1.0270,-0.2047,0.000000,1
43557,0.9464,-29.4943,0.000000,1
43558,0.9464,-29.4943,0.000000,1
43559,1.0199,-5.9459,0.000000,1
43560,1.0199,-5.9459,0.000000,1
43561,1.0202,-6.0108,0.000000,1
43562,1.0202,-6.0108,0.000000,1
43563,0.9739,-8.2923,0.000000,1
43564,0.9739,-8.2923,0.000000,1
43565,0.9739,-8.2923,0.000000,1
43566,0.9739,-8.2923,0.000000,1
43567,0.9739,-8.2923,0.000000,1
43568,0.9739,-8.2923,0.000000,1
43569,0.9940,4.5935,0.000000,1
43570,0.9940,4.5935,0.000000,1
43571,0.9948,4.5968,0.000000,1
43572,0.9948,4.5968,0.000000,1
43573,1.0061,-5.1859,0.000000,1
43574,1.0061,-5.1859,0.000000,1
43575,1.0061,-5.1858,0.000000,1
43576,1.0061,-5.1858,0.000000,1
43577,1.0061,-5.1900,0.000000,1
43578,1.0061,-5.1900,0.000000,1
43579,1.0220,-12.3702,0.000000,1
43580,1.0220,-12.3702,0.000000,1
43581,1.0215,-12.4792,0.000000,1
43582,1.0215,-12.4792,0.000000,1
43583,1.0256,-11.7369,0.000000,1
43584,1.0256,-11.7369,0.000000,1
43585,1.0536,-10.5717,0.000000,1
43586,1.0536,-10.5717,0.000000,1
43587,1.0536,-10.5717,0.000000,1
43588,1.0536,-10.5717,0.000000,1
43589,1.0536,-10.5717,0.000000,1
43590,1.0536,-10.5717,0.000000,1
43591,1.0030,17.3300,0.000000,1
43592,1.0030,17.3300,0.000000,1
43593,0.9803,-11.9206,0.000000,1
43594,0.9803,-11.9206,0.000000,1
43595,1.0105,-8.1774,0.000000,1
43596,1.0105,-8.1774,0.000000,1
43597,1.0119,-8.1402,0.000000,1
43598,0.9346,-8.1402,0.000000,1
43599,1.0069,-6.2912,0.000000,1
43600,1.0069,-6.2912,0.000000,1
43601,1.0069,-6.2158,0.000000,1
43602,1.0069,-6.2158,0.000000,1
43603,1.0069,-6.0963,0.000000,1
43604,1.0069,-6.0963,0.000000,1
43605,1.0008,-8.4962,0.000000,1
43606,1.0008,-8.4962,0.000000,1
43607,1.0008,-8.5003,0.000000,1
43608,1.0008,-8.5003,0.000000,1
43609,1.0008,-8.5098,0.000000,1
43610,1.0008,-8.5098,0.000000,1
43611,1.0010,-8.6010,0.000000,1
43612,1.0010,-8.6010,0.000000,1
43613,1.0073,-5.1604,0.000000,1
43614,1.0073,-5.1604,0.000000,1
43615,1.0074,-5.1577,0.000000,1
43616,1.0074,-5.1577,0.000000,1
43617,1.0427,-12.3984,0.000000,1
43618,1.0427,-12.3984,0.000000,1
43619,1.0455,-11.8857,0.000000,1
43620,1.0455,-11.8857,0.000000,1
43621,1.0453,-6.4234,0.000000,1
43622,1.0453,-6.4234,0.000000,1
43623,1.0453,-6.4234,0.000000,1
43624,1.0453,-6.4234,0.000000,1
43627,0.9936,-11.7045,0.000000,1
43628,0.9936,-11.7045,0.000000,1
43629,0.9931,-11.5271,0.000000,1
43630,0.9931,-11.5271,0.000000,1
43631,0.9928,-11.8038,0.000000,1
43632,0.9928,-11.8038,0.000000,1
43633,0.9929,-11.7653,0.000000,1
43634,0.9929,-11.7653,0.000000,1
43635,1.0050,-15.1159,0.000000,1
43636,1.0050,-15.1159,0.000000,1
43637,1.0051,-15.1686,0.000000,1
43638,1.0051,-15.1686,0.000000,1
43639,1.0049,-15.0954,0.000000,1
43640,1.0049,-15.0954,0.000000,1
43641,1.0051,-15.1732,0.000000,1
43642,1.0051,-15.1732,0.000000,1
43643,1.0022,-10.9106,0.000000,1
43644,1.0022,-10.9106,0.000000,1
43645,1.0023,-10.9786,0.000000,1
43646,1.0023,-10.9786,0.000000,1
43647,1.0019,-10.6285,0.000000,1
43648,1.0019,-10.6285,0.000000,1
43649,1.0188,-12.1299,0.000000,1
43650,1.0191,-12.0591,0.000000,1
43651,1.0068,-6.6635,0.000000,1
43652,1.0068,-6.6635,0.000000,1
43653,1.0229,-10.3050,0.000000,1
43654,1.0229,-10.3050,0.000000,1
43655,1.0226,-10.3060,0.000000,1
43656,1.0226,-10.3060,0.000000,1
43657,1.0186,-12.1378,0.000000,1
43658,1.0186,-12.1378,0.000000,1
43659,1.0523,-51.1784,0.000000,1
43660,1.0523,-51.1784,0.000000,1
43661,1.0531,-51.2661,0.000000,1
43662,1.0531,-51.2661,0.000000,1
43663,1.0531,-51.2661,0.000000,1
43664,1.0531,-51.2661,0.000000,1
43665,1.0523,-51.1784,0.000000,1
43666,1.0523,-51.1784,0.000000,1
43667,1.0550,-48.8757,0.000000,1
43668,1.0550,-48.8757,0.000000,1
43669,1.0550,-48.8757,0.000000,1
43670,1.0550,-48.8757,0.000000,1
43671,0.9869,-11.1482,0.000000,1
43672,1.0857,-2.1023,0.000000,1
43673,1.0857,-2.1026,0.000000,1
43674,1.0500,-48.3417,0.000000,1
43675,1.0500,-50.8994,0.000000,1
43676,1.0500,-50.8994,0.000000,1
43677,1.0500,-50.8992,0.000000,1
43678,1.0500,-50.8992,0.000000,1
43679,0.9869,-11.1482,0.000000,1
43680,0.9868,-11.1720,0.000000,1
43681,0.9868,-11.1720,0.000000,1
43682,1.0494,-41.8057,0.000000,1
43683,1.0494,-41.8057,0.000000,1
43684,1.0494,-41.8023,0.000000,1
43685,1.0494,-41.8023,0.000000,1
43797,1.0328,-16.9597,0.000000,1
43798,1.0328,-16.9597,0.000000,1
43799,1.0328,-16.9597,0.000000,1
43800,1.0127,-5.0234,0.000000,1
43801,1.0319,5.9846,0.000000,1
43802,1.0319,5.9855,0.000000,1
43803,0.9934,0.4177,0.000000,1
43804,0.9934,0.4177,0.000000,1
43805,1.0255,2.1118,0.000000,1
43806,1.0138,2.5224,0.000000,1
43807,1.0138,2.5224,0.000000,1
43808,1.0138,2.5209,0.000000,1
43809,1.0138,2.5209,0.000000,1
43810,1.0224,14.3449,0.000000,1
43811,0.9949,2.0034,0.000000,1
43812,0.9949,2.0034,0.000000,1
43813,0.9949,1.9974,0.000000,1
43814,0.9949,1.9974,0.000000,1
43815,1.0319,5.9855,0.000000,1
43816,1.0051,-2.3828,0.000000,1
43817,1.0052,-2.3997,0.000000,1
43818,1.0052,-2.3997,0.000000,1
43819,0.9988,-5.3030,0.000000,1
43820,0.9988,-5.3030,0.000000,1
43821,1.0156,-3.8613,0.000000,1
43822,1.0156,-3.8613,0.000000,1
43823,1.0157,-3.8533,0.000000,1
43824,1.0157,-3.8533,0.000000,1
43826,1.0255,2.1118,0.000000,1
43827,1.0253,2.1627,0.000000,1
43828,1.0253,2.1627,0.000000,1
43830,0.9962,2.7057,0.000000,1
43831,0.9962,2.7057,0.000000,1
43832,0.9962,2.7060,0.000000,1
43833,0.9962,2.7060,0.000000,1
43834,1.0319,5.9846,0.000000,1
43836,1.0058,0.9335,0.000000,1
43837,1.0477,0.6523,0.000000,1
43838,1.0478,0.6776,0.000000,1
43839,1.0477,0.6523,0.000000,1
43840,1.0478,0.6776,0.000000,1
43841,1.0003,-3.3075,0.000000,1
43842,1.0003,-3.3075,0.000000,1
43843,0.9953,-2.0977,0.000000,1
43845,1.0494,0.7392,0.000000,1
43846,1.0494,0.7408,0.000000,1
43847,1.0494,0.7392,0.000000,1
43848,1.0494,0.7408,0.000000,1
43849,0.9953,-2.1301,0.000000,1
43850,0.9966,-3.2363,0.000000,1
43851,0.9967,-3.2005,0.000000,1
43852,0.9953,-2.0977,0.000000,1
43853,0.9953,-2.1158,0.000000,1
43854,0.9953,-2.1301,0.000000,1
43855,1.0227,14.1309,0.000000,1
43856,0.9953,-2.1158,0.000000,1
43857,1.0021,-5.3204,0.000000,1
43858,1.0019,-5.3082,0.000000,1
43859,1.0021,-5.3204,0.000000,1
43860,1.0019,-5.3082,0.000000,1
43861,1.0058,0.9340,0.000000,1
43862,1.0227,14.1604,0.000000,1
43863,0.9880,-0.7022,0.000000,1
43864,0.9880,-0.7009,0.000000,1
43865,0.9880,-0.7022,0.000000,1
43866,0.9880,-0.7009,0.000000,1
43867,1.0247,-6.8190,0.000000,1
43868,1.0246,-6.8258,0.000000,1
43869,1.0246,-6.8286,0.000000,1
43870,1.0247,-6.8190,0.000000,1
43871,1.0246,-6.8258,0.000000,1
43872,1.0246,-6.8286,0.000000,1
43874,0.9912,-6.3225,0.000000,1
43875,0.9912,-6.3207,0.000000,1
43876,0.9912,-6.3225,0.000000,1
43877,0.9912,-6.3207,0.000000,1
43878,1.0311,1.4362,0.000000,1
43879,0.9903,4.5230,0.000000,1
43880,0.9902,4.5254,0.000000,1
43881,0.9904,4.5169,0.000000,1
43882,0.9903,4.5230,0.000000,1
43883,0.9902,4.5254,0.000000,1
43884,0.9904,4.5169,0.000000,1
43885,1.0311,1.4362,0.000000,1
43886,0.9921,-8.2823,0.000000,1
43887,0.9921,-8.2751,0.000000,1
43888,0.9921,-8.2823,0.000000,1
43889,0.9921,-8.2751,0.000000,1
43890,0.9966,-3.2363,0.000000,1
43891,0.9967,-3.2005,0.000000,1
43892,1.0033,-6.8775,0.000000,1
43893,1.0033,-6.8775,0.000000,1
43894,1.0051,-2.3828,0.000000,1
43895,0.9998,-2.9612,0.000000,1
43896,0.9995,-2.9012,0.000000,1
43897,0.9998,-2.9612,0.000000,1
43898,0.9995,-2.9012,0.000000,1
43899,1.0227,14.1400,0.000000,1
43900,1.0018,-7.3584,0.000000,1
43901,1.0019,-7.3537,0.000000,1
43902,1.0018,-7.3584,0.000000,1
43903,1.0019,-7.3537,0.000000,1
43904,1.0022,3.8035,0.000000,1
43905,0.9986,5.2320,0.000000,1
43906,1.0022,3.8035,0.000000,1
43907,0.9986,5.2320,0.000000,1
43912,0.9945,13.9507,0.000000,1
43913,0.9945,13.9507,0.000000,1
43915,1.0227,14.1692,0.000000,1
43916,1.0224,14.3449,0.000000,1
43917,1.0227,14.1400,0.000000,1
43918,1.0233,2.2715,0.000000,1
43919,1.0233,2.2715,0.000000,1
43920,1.0254,1.8571,0.000000,1
43921,1.0227,14.1309,0.000000,1
43922,1.0227,14.1604,0.000000,1
43924,1.0005,-3.2381,0.000000,1
43925,1.0005,-3.2381,0.000000,1
43926,1.0005,-3.2322,0.000000,1
43927,1.0005,-3.2322,0.000000,1
43928,0.9959,-5.4329,0.000000,1
43929,0.9959,-5.4329,0.000000,1
43930,0.9959,-5.4345,0.000000,1
43931,0.9959,-5.4345,0.000000,1
43932,1.0207,-6.3572,0.000000,1
43933,1.0207,-6.3572,0.000000,1
43934,1.0204,-6.4185,0.000000,1
43935,1.0205,-6.3979,0.000000,1
43936,1.0205,-6.3979,0.000000,1
43937,1.0204,-6.4185,0.000000,1
43942,1.0068,-8.6446,0.000000,1
43943,1.0068,-8.6446,0.000000,1
43944,1.0068,-8.6431,0.000000,1
43945,1.0068,-8.6431,0.000000,1
43946,1.0068,-8.6550,0.000000,1
43947,1.0068,-8.6550,0.000000,1
43948,1.0097,-13.6073,0.000000,1
43949,1.0097,-13.6073,0.000000,1
43950,1.0097,-13.6282,0.000000,1
43952,1.0484,-6.5752,0.000000,1
43953,1.0484,-6.5776,0.000000,1
43954,1.0521,-4.5687,0.000000,1
43955,1.0450,-12.0222,0.000000,1
43956,1.0521,-4.5696,0.000000,1
43957,1.0451,-12.0218,0.000000,1
43958,1.0541,2.4695,0.000000,1
43959,1.0541,2.4692,0.000000,1
43960,1.0822,-14.3911,0.000000,1
43961,1.0822,-14.3911,0.000000,1
43962,1.0822,-14.3911,0.000000,1
43963,1.0822,-14.3911,0.000000,1
43964,1.0822,-14.3911,0.000000,1
43965,1.0822,-14.3911,0.000000,1
43966,1.0257,-14.5913,0.000000,1
43967,1.0257,-14.5913,0.000000,1
43968,1.0257,-14.5855,0.000000,1
43969,1.0257,-14.5855,0.000000,1
43970,1.0124,5.1575,0.000000,1
43971,1.0124,5.1575,0.000000,1
43972,0.9687,-22.5892,0.000000,1
43974,0.9690,-22.6258,0.000000,1
43975,0.9664,-22.2792,0.000000,1
43976,0.9526,-8.1874,0.000000,1
43977,0.9524,-8.0878,0.000000,1
43978,0.9522,-7.9672,0.000000,1
43979,0.9553,-9.4714,0.000000,1
43980,1.0377,-19.9068,0.000000,1
43981,1.0377,-19.9068,0.000000,1
43982,1.0637,-16.0207,0.000000,1
43983,1.0637,-16.0207,0.000000,1
43984,1.0639,-15.9861,0.000000,1
43985,1.0639,-15.9861,0.000000,1
43986,1.0611,-16.8027,0.000000,1
43987,1.0611,-16.8027,0.000000,1
43988,1.0710,-14.1612,0.000000,1
43989,1.0710,-14.1612,0.000000,1
43990,1.0282,-5.5726,0.000000,1
43991,1.0282,-5.5726,0.000000,1
43992,1.0525,-15.9475,0.000000,1
43993,0.9989,33.1872,0.000000,1
43994,0.9989,33.1872,0.000000,1
43995,1.0093,34.2885,0.000000,1
43996,1.0093,34.2885,0.000000,1
43997,1.0366,-17.0588,0.000000,1
43998,1.0366,-17.0588,0.000000,1
43999,1.0450,-16.2972,0.000000,1
44000,1.0450,-16.2972,0.000000,1
44001,1.0204,-22.3794,0.000000,1
44002,1.0204,-22.3794,0.000000,1
44003,1.0204,-22.3942,0.000000,1
44004,1.0204,-22.3942,0.000000,1
44005,1.0197,-22.7921,0.000000,1
44006,1.0197,-22.7921,0.000000,1
44007,1.0151,-24.1826,0.000000,1
44008,1.0151,-24.1826,0.000000,1
44009,1.0736,-8.1123,0.000000,1
44010,1.0736,-8.1123,0.000000,1
44011,1.0738,-8.1545,0.000000,1
44012,1.0738,-8.1545,0.000000,1
44013,1.0177,-8.5239,0.000000,1
44014,1.0177,-8.5239,0.000000,1
44015,1.0174,-14.9309,0.000000,1
44016,1.0174,-14.9309,0.000000,1
44017,1.0174,-14.9277,0.000000,1
44018,1.0174,-14.9277,0.000000,1
44019,0.9989,-24.9908,0.000000,1
44020,0.9989,-24.9908,0.000000,1
44021,1.0354,-17.4433,0.000000,1
44022,1.0354,-17.4433,0.000000,1
44023,1.0022,-14.1540,0.000000,1
44024,1.0022,-14.1540,0.000000,1
44025,1.0023,-14.1876,0.000000,1
44026,1.0023,-14.1876,0.000000,1
44027,0.9924,-5.2584,0.000000,1
44028,0.9924,-5.2584,0.000000,1
44029,0.9924,-5.2584,0.000000,1
44030,0.9924,-5.2584,0.000000,1
44031,1.0475,2.5511,0.000000,1
44032,1.0475,2.5511,0.000000,1
44033,1.0475,2.5511,0.000000,1
44034,1.0475,2.5511,0.000000,1
44035,0.9801,-4.5098,0.000000,1
44036,0.9801,-4.5098,0.000000,1
44037,0.9801,-4.5098,0.000000,1
44038,0.9801,-4.5098,0.000000,1
44039,1.0413,44.6499,0.000000,1
44040,1.0413,44.6499,0.000000,1
44041,1.0590,46.4065,0.000000,1
44042,1.0590,46.4065,0.000000,1
44043,1.0331,-14.2728,0.000000,1
44044,1.0331,-14.2728,0.000000,1
44045,1.0330,-14.2541,0.000000,1
44046,1.0330,-14.2541,0.000000,1
44047,1.0149,-27.4162,0.000000,1
44048,1.0149,-27.4162,0.000000,1
44049,1.0149,-27.4162,0.000000,1
44050,1.0149,-27.4162,0.000000,1
44051,1.0202,-28.5640,0.000000,1
44052,1.0202,-28.5640,0.000000,1
44053,1.0171,-27.0785,0.000000,1
44054,1.0171,-27.0785,0.000000,1
44055,0.9435,-37.9502,0.000000,1
44056,1.0004,-0.7090,0.000000,1
44057,1.0004,-0.7090,0.000000,1
44058,1.0004,-0.7090,0.000000,1
44059,1.0004,-0.7090,0.000000,1
44060,1.0004,-0.7054,0.000000,1
44061,1.0004,-0.7054,0.000000,1
44062,1.0403,1.7475,0.000000,1
44063,1.0403,1.7475,0.000000,1
44064,1.0237,1.8873,0.000000,1
44065,1.0237,1.8873,0.000000,1
44066,1.0378,1.2560,0.000000,1
44067,1.0378,1.2560,0.000000,1
44068,1.0378,1.2638,0.000000,1
44069,1.0378,1.2638,0.000000,1
44070,1.0299,-16.6421,0.000000,1
44071,1.0356,-3.5099,0.000000,1
44072,1.0356,-3.5099,0.000000,1
44073,1.0826,3.8480,0.000000,1
44074,1.0500,-17.4156,0.000000,2
44076,0.9582,-11.8609,0.000000,1
44077,1.0329,-11.8609,0.000000,2
44078,0.9582,-11.8609,0.000000,1
44079,0.9584,-11.8609,0.000000,1
44084,1.0594,-6.5513,0.000000,1
44085,1.0594,-6.5513,0.000000,1
44088,1.0242,-18.2031,0.000000,1
44089,1.0227,-19.4191,0.000000,1
44090,1.0047,-27.7472,0.000000,1
44091,1.0047,-27.7472,0.000000,1
44092,1.0385,-17.5562,0.000000,1
44093,1.0368,-17.5995,0.000000,1
44094,0.9969,-19.5258,0.000000,1
44095,1.0002,-18.8010,0.000000,1
44096,1.0351,-15.4799,0.000000,1
44097,1.0351,-15.4801,0.000000,1
44098,1.0268,-8.7906,0.000000,1
44099,1.0297,-8.8205,0.000000,1
44100,1.0304,1.5604,0.000000,1
44101,1.0304,1.5604,0.000000,1
44102,1.0304,1.5604,0.000000,1
44103,1.0304,1.5604,0.000000,1
44104,1.0304,1.5604,0.000000,1
44105,1.0304,1.5604,0.000000,1
44106,1.0257,-8.8515,0.000000,1
44108,1.0477,-16.4143,0.000000,1
44109,1.0477,-16.4143,0.000000,1
44110,1.0145,-9.3892,0.000000,1
44111,1.0604,5.8025,0.000000,1
44112,1.0604,5.8025,0.000000,1
44113,0.9759,-9.4324,0.000000,1
44114,0.9770,-8.9313,0.000000,1
44115,0.9770,-8.9313,0.000000,1
44116,0.9770,-8.9313,0.000000,1
44117,0.9770,-8.9313,0.000000,1
44118,0.9949,-30.6861,0.000000,1
44119,1.0222,-19.3889,0.000000,1
44120,1.0222,-19.3889,0.000000,1
44121,1.0222,-19.3889,0.000000,1
44122,1.0222,-19.3889,0.000000,1
44123,1.0222,-19.3889,0.000000,1
44124,1.0222,-19.3889,0.000000,1
44125,0.9759,-9.4324,0.000000,1
44126,1.0557,-8.6349,0.000000,1
44127,1.0557,-8.6349,0.000000,1
44128,1.0557,-8.6364,0.000000,1
44129,1.0557,-8.6364,0.000000,1
44130,0.9543,-38.9547,0.000000,1
44131,0.9543,-38.9547,0.000000,1
44132,0.9543,-38.9547,0.000000,1
44133,0.9543,-38.9547,0.000000,1
44138,0.9496,13.9963,0.000000,1
44139,0.9496,13.9963,0.000000,1
44140,1.0282,-5.5738,0.000000,1
44141,1.0282,-5.5738,0.000000,1
44143,1.0085,3.4609,0.000000,1
44144,1.0085,3.4609,0.000000,1
44145,1.0085,3.4609,0.000000,1
44146,1.0085,3.4609,0.000000,1
44149,1.0546,-38.7684,0.000000,1
44150,1.0546,-38.7684,0.000000,1
44151,0.9977,-25.4508,0.000000,1
44152,0.9977,-25.4508,0.000000,1
44153,0.9756,9.3548,0.000000,1
44154,0.9756,9.3548,0.000000,1
44155,1.0187,-18.5643,0.000000,1
44301,0.9976,-26.3809,0.000000,1
44302,0.9976,-26.3815,0.000000,1
44303,0.9670,-26.5779,0.000000,1
44304,0.9670,-26.5779,0.000000,1
44305,0.9712,-22.2195,0.000000,1
44306,0.9712,-22.2195,0.000000,1
44307,0.9983,-21.0602,0.000000,1
44308,1.0279,-18.5244,0.000000,1
44309,1.0271,-18.5219,0.000000,1
44310,1.0082,-21.9559,0.000000,1
44311,1.0082,-21.9559,0.000000,1
44312,0.9938,-21.8800,0.000000,1
44313,0.9938,-21.8800,0.000000,1
44314,1.0368,-24.5355,0.000000,1
44315,1.0368,-24.5346,0.000000,1
44316,1.0368,-24.5669,0.000000,1
44317,1.0368,-24.5355,0.000000,1
44318,1.0368,-24.5346,0.000000,1
44319,1.0368,-24.5669,0.000000,1
44320,1.0091,-27.5635,0.000000,1
44321,1.0091,-27.5635,0.000000,1
44322,1.0063,-11.7883,0.000000,2
44323,0.9700,-12.0354,0.000000,2
