ID_Barra,Tensao_Mag_pu,Tensao_Ang_graus,P_Geracao_pu,Q_Geracao_pu,P_Carga_pu,Q_Carga_pu,Desvio_Tensao_QLIM_pu,Corte_Reativo_VLIM_pu,Falta_Ativa_PLIM_pu
10610,0.5867719522018355,-42.779675174174386,0.0,0.0,0.0,0.0,0.0,0.05040020243937618,0.003926301086923597
1034,0.67309440676496,-52.277190997391884,0.0,0.0,0.0,0.0,0.0,-0.03417472864572442,0.021107386693966373
44446,0.7031552529556576,-27.716746611878207,0.0,0.0,0.0,0.0,0.0,-0.0006564589299911557,-0.0033564841579583502
8474,0.652449864963913,-34.17350532147392,0.0,0.0,0.0,0.0,0.0,0.018378549648293108,-0.007867027483618004
41947,0.6156213290001912,-72.3783392786686,0.0,0.0,0.0,0.0,0.0,-0.010034495390646462,0.01384925043837764
7461,0.5935342009020275,-68.7360984272362,0.0,0.0,0.0,0.0,-0.3648509823553892,0.0,0.02521963305863044
46834,0.6331471279264455,-42.36424756410745,0.0,0.0,-0.011000000000000001,0.0,0.0,-0.00047950590539757654,-0.0007172807772268508
748,0.5825336791470831,-60.39054666963493,0.0,0.0,0.0,0.0,0.0,0.0016552375012383802,0.023066960962336423
45664,0.6017329168470401,-57.171135118248735,0.0,0.0,0.33899999999999997,0.065,0.0,-0.07231809573437466,0.10611936509348746
6750,0.7512717127520253,-32.628895994922374,0.0,0.0,0.0,0.0,0.0,0.01192997183179483,-0.004492805109969666
7529,0.6192276256637997,-49.87634390181616,0.0,0.0,0.111,0.043,0.0,-0.03436744398936568,0.04038649581939392
6458,0.7284605035338793,2.2831909775820916,0.0,0.0,0.0,0.0,0.0,-0.19825110647421568,-0.25203529873654107
8292,0.5752527194202425,-18.537468268942597,0.0,0.0,-0.1522,0.0209,0.0,0.0052819643031282,-0.06838925373171058
40589,0.6180271526037447,-62.97442389341723,0.0,0.0,2.369,0.68,0.0,-0.1827163839263446,0.43622648881293136
8022,0.6223592358767488,-60.442124112713586,0.0,0.0,0.669,0.235,0.0,-0.08603168093398506,0.1458828700895741
2505,0.6264104682532103,-37.676809528825785,0.0,0.0,0.0,0.0,0.0,-0.015711653345255202,0.005179813949976617
42330,0.6771683318898476,-36.09814653042084,0.0,0.0,0.0,0.0,0.0,-0.03616760446977817,0.04397735849319041
36,0.6379778168965918,-4.830374151881083,12.6,0.1285065237780435,0.0,0.0,-0.3391112097291103,0.0,-0.945795095781108
1082,0.6593466515904116,-28.96988798939744,0.0,0.0,0.063,0.013000000000000001,0.0,-0.04221004513032562,0.120879064525071
11671,0.6475959125016503,-21.80396521564554,0.0,0.0,0.0,0.0,0.0,-0.03884049513126751,-0.06058709043571772
7591,0.7300802069580722,-11.667736092117906,0.0,0.0,0.0,0.0,0.0,-0.5925926100541523,-0.3966423888241801
40717,0.6022174873757582,-56.57634673459463,0.0,0.0,0.0,0.0,0.0,-0.024193389891157015,0.01769574243034755
1657,0.6187441693326138,-68.72544528538307,0.0,0.0,0.0,0.0,0.0,-0.023192027413509758,0.04129757306911265
476,0.6424053250703641,-74.39001701413264,0.0,0.0,0.0,0.0,0.0,-0.2252183589638566,0.4202276431807319
40108,0.627406555900488,-41.12306701833915,0.0,0.0,0.0,0.0,0.0,-0.00397769583947923,0.0103617190949409
43853,0.6723899583065946,-47.33758089248298,0.0,0.0,0.0,0.0,0.0,-0.020285817513658575,0.0083542349400926
41520,0.6182059361336099,-52.68209556768082,0.0,0.0,0.0,0.0,0.0,0.016054083149736116,0.10728812630056486
6079,0.645482256808585,-33.7382414178054,0.0,0.0,0.0,0.0,0.0,0.12483315753319361,0.08043661917907463
341,0.6163913896043229,-41.23322866100319,0.0,0.0,0.0,0.0,0.0,-0.2107957475240326,-0.037050182365082826
9100,0.6061595428850249,-67.25768969124542,0.0,0.0,0.0,0.0,-0.3632189039167082,0.0,0.024207560107649934
44909,0.6091725993914137,-24.828020638484816,0.0,0.0,-0.5266,0.22699999999999998,0.0,-0.11276079247940006,-0.17783120050692755
47633,0.6214391603455304,-63.421212961545656,0.0,0.0,0.0,0.0,0.0,-0.012478001516905549,0.033279614865090006
10151,0.6355810256069602,-29.1053173453783,0.0,0.0,0.0,0.0,0.0,0.010243697689533489,-0.022194677812752375
45455,0.5815451050071749,-69.87425197566711,0.0,0.0,0.049,0.024,0.0,-0.00995564510684203,0.018462004332069706
3161,0.5936319357346151,-63.9489840027082,0.0,0.0,0.457,0.095,0.0,-0.03759132605823602,0.13716486306086675
9046,0.605513051816443,-62.45881482620498,0.0,0.0,0.018000000000000002,0.004,0.0,0.005974592697804531,0.011968961096857956
1571,0.6181171885775325,-45.09050414872485,0.0,0.0,0.0,0.0,0.0,-0.028184548092391508,0.013749361841068536
40639,0.621091181505078,-42.56387656720566,0.0,0.0,0.0,0.0,0.0,8.813251274927044e-5,0.005057083363228947
8019,0.6287891103739526,-48.49776900439975,0.0,0.0,0.215,0.001,0.0,-0.009125089405190169,0.050057089122797785
45753,0.6625696389780273,-30.39964688761899,0.0,0.0,0.0,0.0,0.0,-0.0033707910296846507,-0.0029549860453881686
41528,0.6560042236417889,-39.697730515993435,0.0,0.0,0.0,0.0,0.0,-0.09904943487603624,0.01984543844518754
785,0.603417387098572,-22.346279030301623,0.0,0.0,-0.1,0.0,0.0,0.023085411394796362,-0.061465508505029236
3741,0.6376906556995725,-38.52577858552376,0.0,0.0,0.0,0.0,0.0,-0.05027240480866681,0.00019628991465697352
7464,0.6522419371084166,-67.4126233731111,0.0,0.0,0.0,0.0,-0.3911967048053499,0.0,0.003703220905683759
7396,0.6861431857206496,-30.26591625350245,0.0,0.0,1.45,0.294,0.0,-0.09018832525974144,0.41009170967664876
45179,0.6331888143189719,-21.799234538329646,0.0,0.0,0.0,0.0,0.0,-0.05760666934958588,0.01882101213522578
10586,0.5222562489432838,-50.3797684975013,0.0,0.0,0.191,0.059000000000000004,0.0,-0.008629023064900675,0.0686502858547181
46460,0.6230528853364485,-59.86038238396704,0.0,0.0,0.0,0.0,0.0,0.00037128488884271844,6.407867241394296e-5
8365,0.7298960637720473,-8.579881975373734,0.0,0.0,0.0,0.0,0.0,0.08682218875266884,-0.017268308958710937
5829,0.64064308236654,-61.977393773089176,0.0,0.0,0.0,0.0,0.0,-0.03116749477721466,0.0487569714601448
40711,0.6501901654660602,-53.29257411613376,0.0,0.0,0.0,0.0,0.0,-0.02610430850148837,0.0066012439371387135
41294,0.670431423264299,-34.76035288295256,0.0,0.0,0.0,0.0,0.0,0.005604820698483119,-0.0042371300084684755
44764,0.6149887647393397,-81.74248801388899,0.0,0.04148566242895787,0.0,0.0,-0.39433465762105885,0.0,0.009898604880357717
41149,0.6241896163463592,-40.172074307114265,0.0,0.0,0.0,0.0,0.0,-0.006015928840557696,0.0035868331745519417
7765,0.6242422440817137,-37.894650091953416,0.0,0.0,0.0,0.0,0.0,0.005192947389681776,-0.0023272763211903934
45317,0.6561283880819255,-28.10833111042535,0.0,0.0,0.0,0.0,0.0,-0.004962969008316326,-0.00889756287895918
43125,0.6751366480091555,-50.56212611673385,0.0,0.0,0.0,0.0,0.0,-0.023287598267714874,0.015747435569382004
42163,0.5945338558981864,-63.24291761956525,0.0,0.0,0.0,0.0,0.0,-0.020330567907298452,0.01048606842005644
2318,0.5395417282094364,-45.89269237961989,0.0,0.0,0.068,0.017,0.0,-0.015281746011047315,0.025373702008949794
44823,0.6068525756651587,-31.111151478216787,0.0,0.0,0.0,0.0,0.0,-0.059084926868323694,0.04166283918248348
41831,0.611404568812104,-51.456707434182455,0.0,0.0,0.0,0.0,0.0,-0.0041597429216770326,-0.004008086886757183
10529,0.6454309877791119,-43.353180664410566,0.0,0.0,0.0,0.0,0.0,0.014304622811650722,0.003942663077607249
43177,0.6635606646406543,-29.967755602514494,0.0,0.0,0.0,0.0,0.0,-0.0037924167822495354,0.0010661789909979834
47855,0.5913851588532162,-58.598527081787694,0.0,0.0,0.08900000000000001,0.040999999999999995,0.0,-0.018292062821105706,0.0361963606653025
6201,0.612947253324361,-36.6049551798758,0.0,0.0,0.0,0.0,0.0,-0.018613711988601452,-0.005800032648997695
10227,0.6534719585627813,-42.75046491276815,0.0,0.0,0.0,0.0,0.0,-1.3230134264327948e-5,0.005067783466242227
3897,0.7098600622686895,-4.786908671737944,0.0,0.0,0.011000000000000001,0.002,0.0,0.002531536982021981,0.00037583816841177094
4259,0.596017133291228,-46.8942022438401,0.0,0.0,0.313,0.096,0.0,-0.042045407332225185,0.12584460843255002
2104,0.12127813269527347,-136.77828264100876,0.0,0.0,0.07400000000000001,0.016,0.0,-0.031936727529706055,0.058062869976560405
1638,0.5980198274217884,-70.62094382576716,0.0,0.0,0.95,0.225,0.0,-0.13070805467322613,0.3094439390134512
40121,0.5505725896951017,-51.56542803976763,0.0,0.0,0.0,0.0,0.0,0.022933419798431883,0.01999310142116362
9787,0.6708257062549072,-36.074955627795,0.0,0.0,0.0,0.0,0.0,0.008869316316078407,-5.275158253975249e-5
2596,0.556631362793488,-40.284865067162656,0.0,0.0,0.0,0.0,0.0,0.0463537985069353,-0.022266268897118736
10632,0.6281071363626989,-36.67581122536331,0.0,0.0,0.0,0.0,0.0,0.018479236485015607,-0.003703946906025755
41450,0.6645824393589185,-41.737654427486206,0.0,0.0,0.0,0.0,0.0,-0.017216658889030487,0.0066199563520675025
47054,0.5979957693562611,-51.21725577092116,0.0,0.0,0.0,0.0,0.0,0.0001610602695075269,0.003701853340210589
8350,0.6272348994499782,-37.94495181364112,0.0,0.0,0.18899999999999997,0.062,0.0,-0.04295528251788787,0.08124880951693877
2704,0.6265894212787566,-30.678271148795993,0.0,0.0,0.0,0.0,0.0,-0.01779407467282024,-0.034119931672624094
2588,0.576107390640214,-42.92650078011691,0.0,0.0,0.0,0.0,0.0,0.05362296398822204,-0.021828814320362468
6057,0.6128756151956404,-29.844767597881074,0.0,0.0,-0.3069,0.0437,0.0,-0.021211089112736618,-0.10411092060163157
5003,0.6267077774741179,-36.52763254029103,0.0,0.0,0.0,0.0,0.0,-0.12876457009598127,-0.038201528157444146
42426,0.6723049587096854,-55.63058587107082,0.0,0.0,0.0,0.0,0.0,-0.04870011669630386,0.019310744980339314
5313,0.6258373690687892,-58.885520871099494,0.0,0.0,1.13,0.061,0.0,-0.0879179129949673,0.30256231951091606
8423,0.7776428133623655,-23.548959850805726,0.0,0.0,0.0,0.0,-0.23061810829223617,0.0,-0.006822812472573972
4004,0.6045719901335843,-59.86875515206647,0.0,0.0,0.293,0.018000000000000002,0.0,-0.014182815419559522,0.07714272738279372
8965,0.6608717701233212,-47.95461364302716,0.0,0.0,0.0,0.0,0.0,0.0013050826712016428,0.002008500197033784
41772,0.6432364466615703,-75.115907094053,0.0,0.0,0.0,0.0,0.0,-0.10784028688006286,0.22892863155803686
5569,0.7803941153711107,-28.4369191393582,0.0,0.0,0.0,0.0,0.0,0.023742746254551257,0.009316030212018864
4057,0.5996888837268605,-71.45197151628793,0.0,0.0,0.815,0.19399999999999998,0.0,-0.1140122176736194,0.23034433179558417
44319,0.6228504976069971,-60.712600988634854,0.0,0.0,0.0,0.0,0.0,-0.010936593529500039,0.0049522638289647555
4076,0.6341423628783727,-52.34035247310184,0.0,0.0,0.0,0.0,0.0,-0.01932455350701684,0.10241052086146456
2359,0.6770613216973809,-54.22013987047412,0.0,0.0,1.339,0.287,0.0,-0.12826193017578352,0.25662865276438723
445,0.6189037871044416,-68.16312945515745,0.0,0.0,0.0,0.0,0.0,-0.17046680528812058,0.23961699375253384
8706,0.6134418180679123,-25.800265104291626,0.0,0.0,0.0,0.0,0.0,0.007082378548604734,-0.008617377558309927
11685,0.5790060817426558,-46.74697837549925,0.0,0.0,0.0,0.0,0.0,0.012407514961026446,0.016086016360492877
44011,0.6478323852470653,-35.022104535539356,0.0,0.0,0.0,0.0,0.0,-0.1985904979688704,-0.2497543225807866
7622,0.6217343304722525,-17.151733581506786,0.0,0.0,0.0,0.0,-0.3694320466201798,0.0,-0.005169822645894342
6033,0.6054246459801861,-28.917578532195666,0.0,0.0,0.0,0.0,0.0,0.012900267243071882,-0.017165920019908562
45863,0.5956048951301982,-65.47645718533896,0.0,0.0,0.205,0.09699999999999999,0.0,-0.04059349031096251,0.06568552954613006
7341,0.6040239986360463,-65.2889531398186,0.0,0.0,0.08900000000000001,0.011000000000000001,0.0,-0.009071556822652312,0.05177945230856039
959,0.6882713354030264,-48.339019194805466,0.0,0.0,0.0,0.0,0.0,-0.26705837104277685,-0.037856746437301435
7521,0.5078642510218941,-65.11212959086339,0.0,0.0,0.218,0.092,0.0,-0.05554383673773686,0.08864900428097143
3723,0.6140375025959489,-36.093293207957714,0.0,0.0,0.0,0.0,0.0,-0.005444785215727936,-0.006914165144673882
41329,0.6532509453147138,-41.72774220767806,0.0,0.0,0.0,0.0,0.0,0.0006943094928142787,0.003783270473266642
46902,0.616882823351529,-60.53478349716102,0.0,0.0,-0.013999999999999999,0.0,0.0,-0.0017711196115752803,0.0029278661839121974
7595,0.6310972945779644,-62.079712929664936,0.0,0.0,0.0,0.0,0.0,-0.012850705132822285,0.04507494904458084
40616,0.6236000780129377,-40.78745611595373,0.0,0.0,0.0,0.0,0.0,-0.0026220347886806504,0.0049550173894611195
10379,0.6481924962618995,-66.12099502398576,0.0,0.0,0.179,0.094,0.0,-0.03513274488691645,0.04385423856590711
5960,0.6075907483301018,-28.841189484654613,0.0,0.0,0.0,0.0,0.0,-0.05152661538636762,0.01921812003819149
3237,0.6152204300347122,-68.9485610379954,0.0,0.0,0.0,0.0,0.0,-0.006358475252006093,0.009278715878664334
792,0.6707602803032017,-22.416550151352318,0.0,0.0,0.08800000000000001,0.033,0.0,-0.009825786488747362,0.029616013721586967
4245,0.5952579513542079,-58.95256154927173,0.0,0.0,0.0,0.0,0.0,-0.007589327763877174,0.018628257169932036
6208,0.6072491561383538,-27.28914095800642,0.0,0.0,0.0,0.0,0.0,-0.03054468133792968,0.017191959486025803
41647,0.620669450828372,-70.3868078521281,0.0,0.0,0.0,0.0,0.0,-0.06538201224668513,0.01800959837723606
3774,0.5348648381032296,-51.330002244074976,0.0,0.0,0.225,0.095,0.0,-0.04345086884520779,0.08869799570622604
47309,0.6293557181733911,-29.464743789450353,0.0,0.0,-0.092,0.0,0.0,-0.00492034495050123,-0.019361632050902976
471,0.6236341630454958,-64.52231347088704,0.0,0.0,0.0,0.0,0.0,-0.14771108027034066,0.21100300251247822
41725,0.6672802777398181,-64.51554178364788,0.0,0.0,0.0,0.0,0.0,0.027070543999875806,0.0069891544145235796
4573,0.6405036342166962,-33.18007143795866,0.0,0.0,0.0,0.0,0.0,-0.07695285996400626,-0.0004895946276051192
5793,0.5798934791876649,-69.61709339915086,0.0,0.0,0.147,0.07,0.0,0.006580082971504618,0.056157034896899646
239,0.6920470156397722,-20.817750445251452,0.0,0.0,0.0,0.0,0.0,-0.05904561025980099,0.019712738817638825
46983,0.6460384010899054,-40.594452788516385,0.0,0.0,-0.10800000000000001,0.0,0.0,-0.004223713046366242,-0.011929160425238066
4333,0.6469074229910453,-45.821800212272684,0.0,0.0,0.0,0.0,0.0,-0.1711326469308898,0.10903302409504148
3632,0.6417275047019143,-40.17484896372982,0.0,0.0,0.314,0.033,0.0,-0.011670850502167093,0.08182971871502195
4895,0.5902771391318387,-26.41590370082101,0.0,0.0,0.0,0.0,0.0,-0.005075814922141117,0.010488850212555727
4860,0.6317371816867218,-29.36951788921593,0.0,0.0,0.0,0.0,0.0,-0.004480756603800005,-0.018405112801759896
41765,0.6326542069406293,-75.38680182500474,0.0,0.0,0.0,0.0,0.0,0.0019089794584481725,0.02171096210675559
41516,0.6127142494010076,-61.04414346543026,0.0,0.0,0.0,0.0,0.0,-0.01071662373511073,0.33132233374529224
3873,0.5811907034202785,-69.59763211846669,0.0,0.0,0.162,0.046,0.0,-0.02398419454522381,0.05440541994791931
621,0.6472330583925251,-55.277409679544625,0.0,0.0,0.0,0.0,0.0,-0.2363602306650454,-0.008416786230193056
40412,0.6106405043162046,-70.12525466807823,0.0,0.0,0.0,0.0,0.0,-0.0002067573746731507,0.004931040420389159
882,0.632098051628542,-41.349129165021225,0.0,0.0,0.40199999999999997,0.085,0.0,-0.02738316258633653,0.1276693433371709
45214,0.6106388199361833,-17.814144207358424,0.0,0.0,-0.3564,0.25,0.0,-0.09413109436727862,-0.11291473824493425
24233,0.6048114020469252,-69.52749235778131,0.0,0.0,0.0,0.0,0.0,-0.001277098200239435,0.003914132227828907
41157,0.6557352648326066,-41.42105613594087,0.0,0.0,0.0,0.0,0.0,-0.00592536009123732,0.002146830895836616
6741,0.6236631238325677,-24.524335672649784,0.0,0.0,-0.2838,0.00026,0.0,0.003934556198369879,-0.09872413934015882
10891,0.6357255769442315,-43.59291334604744,0.0,0.0,0.0,0.0,0.0,0.00470376938030499,0.011870348417150112
5600,0.6491090604001954,-19.670384033356278,0.0,0.0,-0.297,0.085,0.0,-0.024328267141472515,-0.10107372357969305
10049,0.654440422802258,-44.439251953588354,0.0,0.0,0.347,0.128,0.0,-0.07814422137176179,0.1295374000994053
976,0.6664144967243159,-40.01633688222791,0.0,0.0,0.0,0.0,0.0,-0.1577265621449509,0.026181993126619348
40130,0.6503166233782485,-48.08534681135284,0.0,0.0,0.0,0.0,0.0,-0.0012235578554733429,0.008845968732853869
5419,0.6276393896851002,-44.49649342924136,0.0,0.0,0.0,0.0,0.0,-0.04163262529153954,0.044347058135259736
1892,0.645646445356269,-31.369242093239915,0.0,0.0,0.32799999999999996,0.11199999999999999,0.0,-0.025755305669349596,0.09441654846204162
43196,0.6684075667231303,-54.18353904678271,0.0,0.0,0.0,0.0,0.0,-0.0029373521096246096,0.004493279949180059
47830,0.5883734933233593,-17.956913774427207,0.0,0.0,-0.053,0.0,0.0,-0.0012770398979513099,-0.019653653756239585
3752,0.6234482683877764,-16.332076199797367,0.0,0.0,-0.032,0.0,0.0,0.030203134029016625,-0.02272127873305827
96,0.6087201443087291,-60.07663283478741,0.0,0.0,0.0,0.0,0.0,-0.004202767913831217,0.004944208828626728
3050,0.6584269915834624,-27.021636530008337,0.0,0.0,0.0,0.0,0.0,-0.3551777120855854,0.012817891760336994
7411,0.6339726690732007,-35.43873372779974,0.0,0.0,0.0,0.0,0.0,-0.019826702862060702,0.06808870219637805
43588,0.656279391785744,-36.93188448545638,0.0,0.0,0.0,0.0,0.0,-0.01090592475620066,0.002104042992960676
10535,0.6455760095359788,-42.2246751261294,0.0,0.0,0.0,0.0,0.0,-0.01461747146675709,0.02402520984639122
1247,0.6618309126074208,-36.209999426269114,0.0,0.0,0.0,0.0,0.0,-0.02690064417720458,0.027771666390985182
43437,0.676826507242386,-22.53184193048403,0.0,0.0,0.0,0.0,0.0,0.013978433137035486,-0.014470844604834214
8732,0.6213546033773559,-17.99175531047325,0.0,0.0,0.0,0.0,0.0,-0.002935326873584166,-0.011962500051013547
10604,0.6088016709827037,-42.78036397953473,0.0,0.0,0.0,0.0,0.0,0.03902540066357247,0.012172206534221675
8114,0.5600936146512963,-25.229543637032382,0.0,0.0,-0.132,0.0202,0.0,0.005863974694738766,-0.06033401705377281
22207,0.5970223644476084,-58.000809377567485,0.0,0.0,0.0,0.0,0.0,0.00040843999637468363,0.0017307000524713213
8477,0.5909231439233498,-15.420704034869551,0.0,0.0,-0.4459,0.303,0.0,-0.12459906595301648,-0.14265914488429993
43655,0.602777072152591,-37.91368292151859,0.0,0.0,0.0,0.0,0.0,-0.04029301672004426,0.00832220170834201
8567,0.6731155595263442,-30.416064053894246,0.0,0.0,0.212,0.039,0.0,-0.038081077677796685,0.004922028001250029
2325,0.6380506147985476,-34.15828409841314,0.0,0.0,0.013999999999999999,0.02,0.0,-0.009851233629854204,0.00465683047520191
41080,0.665143005268765,-36.80597653625759,0.0,0.0,0.0,0.0,0.0,-0.009544591013760274,0.004041278757305993
41301,0.6662930011726701,-41.41544056347328,0.0,0.0,0.0,0.0,0.0,-0.07871491233967089,0.010631846619417632
43106,0.6776802768053738,-57.0519419548351,0.0,0.0,0.0,0.0,0.0,0.07601718630383847,-0.0006410332466655457
9339,0.6695061331922004,-42.58904865705316,0.0,0.0,0.316,0.102,0.0,-0.054770489246518665,0.11975777535533894
7256,0.7468810345278354,-10.960605263446181,0.0,0.0,0.0,0.0,0.0,-0.0014555670027813833,-0.010301667595038649
3177,0.664363416379081,-17.954945292551635,0.0,0.0,0.243,0.061,0.0,0.015968647511259648,0.03770841220966829
44711,0.9118530493856583,-42.573749376516176,0.0,0.0,0.0,0.0,0.0,0.011775384016319633,0.017436996015048268
5622,0.6417217535801751,-18.304291038136505,0.0,0.0,-0.3804,0.105,0.0,-0.04198684031634257,-0.12455863764030382
6444,0.681512397429782,-26.936057565369453,0.0,0.0,0.0,0.0,0.0,0.24459280112934514,-0.33995748566440825
47310,0.6067603799366592,-67.9752734933362,0.0,0.0,-0.012,0.0,0.0,0.0009505070105259399,0.0014694746001348807
9021,0.6260181596596135,-53.67042913217389,0.0,0.0,1.15,0.37799999999999995,0.0,-0.12963382463924175,0.36243016969017927
2737,0.6403297098196853,-53.04750119096304,0.0,0.0,0.588,0.015,0.0,-0.0349108283168327,0.15723367295801524
6546,0.735511635217239,-23.360475455954056,0.0,0.0,0.0,0.0,0.0,0.001968191293070143,0.006334993246183219
43346,0.6766977778606195,-53.16535622575757,0.0,0.0,0.0,0.0,0.0,0.007927760212847653,0.011983143681594227
7054,0.6397085110451832,-56.215595806557566,0.0,0.0,0.019,0.016,0.0,-0.22435070869695556,-0.024393784609187334
3476,0.642355153529252,-74.39407433365176,0.0,0.0,3.77,0.431,0.0,-0.24533815983681106,0.6405475079219594
11933,0.5954747537457766,-58.139984029696365,0.0,0.0,0.0,0.0,0.0,-0.010981669096997042,-0.0015169349800764724
3552,0.6089030497597118,-65.72908904654427,0.0,0.0,0.0,0.0,0.0,-0.01822860804193726,0.04619857412164165
5358,0.645668850065261,-54.64883143152382,0.0,0.0,0.0,0.0,0.0,-0.015881330420418695,0.010528655043532613
43247,0.6656612675390021,-39.28229236019474,0.0,0.0,0.0,0.0,0.0,-0.016391627055636914,-0.0006248409699547979
26585,0.6218441445025716,-31.236980116592775,0.0,0.0,0.0,0.0,0.0,-0.006668108104215558,0.006301406952183627
57,0.5926144459922514,-32.51176197993414,0.0,0.0,0.0,0.0,0.0,0.32647147464706994,0.11937209556771552
48054,0.7840847368808738,-27.531613719058647,0.0,0.0,0.0,0.0,0.0,-0.13569727149720012,0.024402909657018287
42233,0.660955374730208,-22.72596382176346,0.0,0.0,0.0,0.0,0.0,-0.006571615382742448,-0.010384366722251443
579,0.6703747287368824,-8.690951803235713,0.0,0.0,0.0,0.0,0.0,-0.017129401964725535,-0.03134536467243772
46289,0.6925401461722147,-46.82008127771253,0.0,0.0,0.023,0.01,0.0,-0.004738039439391429,0.004321263694895815
42429,0.6692654961363241,-57.156884838317914,0.0,0.0,0.3,0.099,0.0,-0.04441694613054588,0.09223902624889727
299,0.6833745401707125,-20.249441505590486,0.0,0.0,0.0,0.0,0.0,-0.15612892738408765,-0.36276745397860516
47041,0.5833576451869724,-60.59424185993517,0.0,0.0,0.0,0.0,0.0,-0.003135855413968008,0.010824136470879602
6770,0.6304281854817522,-32.02825367664497,0.0,0.0,0.0,0.0,0.0,-0.05307547699401839,0.011284408298540466
10898,0.6117350632842741,-51.76645060800061,0.0,0.0,0.0,0.0,0.0,0.0001944384584162757,0.01580582318959798
41189,0.6814613134246738,-27.971261784021912,0.0,0.0,0.0,0.0,0.0,-0.01688395782496838,-0.010903095167644403
47470,0.6203496914967124,-44.19191652519718,0.0,0.0,0.0,0.0,0.0,-0.0019273206104917285,0.0008245544612908568
42206,0.6231106950640779,-63.59574361421238,0.0,0.0,0.0,0.0,0.0,0.0002822507843273231,0.05198091608726226
46821,0.651734477393952,-54.98477790018667,0.0,0.0,0.0,0.0,0.0,-0.029995481695168556,0.014385899967330973
827,0.6625620333872786,-46.53413445522263,0.0,0.0,0.0,0.0,0.0,-0.049514038099626956,-0.011344864873615
4111,0.63294499121697,-53.41230106303275,0.0,0.0,0.9179999999999999,0.057999999999999996,0.0,-0.04778975678679992,0.20803629054855255
10627,0.671759503570765,-20.055596405710858,0.0,0.0,0.0,0.0,0.0,0.0002459246698052229,0.002260351355133957
5372,0.6222388935831084,-55.59302510606049,0.0,0.0,0.1,0.033,0.0,-0.04687296242582851,0.03878852836467757
41542,0.593105074327266,-27.564262190297388,0.0,0.0,0.0,0.0,0.0,0.052987810436860724,-0.04528878652839499
40762,0.5859514834000148,-64.10335727098736,0.0,0.0,0.0,0.0,0.0,-0.005127407571230318,0.006365932275248296
44825,0.5456178873819241,-29.404178935246854,0.0,0.0,-0.039599999999999996,0.00425,0.0,0.03449123327647944,-0.03931367769559811
7895,0.5482092134675544,-83.87823606732108,0.0,0.0,0.0,0.0,0.0,-0.027044983299261017,0.06272751335892646
41697,0.6151939321077765,-67.59605399015238,0.0,0.0,0.0,0.0,0.0,0.001726704706329298,0.0030787676502695115
47190,0.6545645640797115,-38.56286865560594,0.0,0.0,-0.025,0.0,0.0,-0.014764334193765353,0.02837230656727179
2220,0.5907159868065912,-59.43721880810907,0.0,0.0,0.275,0.11900000000000001,0.0,-0.050390764786322366,0.09565396776612753
5169,0.6177534898793209,-29.155922249796376,0.0,0.0,0.0,0.0,0.0,-0.05136310823542255,0.03161360997167172
14151,0.5732337789448865,-77.33288480919215,0.0,0.0,0.0,0.0,0.0,0.0029820715718998363,0.002783856345464735
45388,0.5929043488360664,-57.09350075419032,0.0,0.0,0.094,0.037000000000000005,0.0,-0.014076000156317268,0.026579722103196233
3619,0.5735483811424175,-46.02554109587677,0.0,0.0,0.084,0.015,0.0,0.018736739802074708,0.033891825467744996
6701,0.7495725040543904,-15.370927100540326,0.0,0.0,0.0,0.0,0.0,0.2835407877963842,0.06391519557252207
40099,0.6544702158826914,-59.81318923033292,0.0,0.0,0.0,0.0,0.0,-0.004245356188792223,0.008980807336329628
10462,0.6596542533810219,-17.59557597712302,0.0,0.0,0.0,0.0,0.0,0.02576437122049485,-0.02358250098774353
6339,0.6897172555162419,-34.58000649961243,0.0,0.0,0.0,0.0,0.0,-0.016773736060123456,0.004557886645864897
5437,0.6871302530010575,-24.732979035769883,0.0,0.0,0.0,0.0,0.0,0.5497410835514531,0.13788404972502044
6684,0.6270150070233753,-38.33194075546186,0.0,0.0,0.0,0.0,0.0,0.0013927874459758187,-2.9200587301351057e-5
3302,0.616336214719517,-65.39461276540365,0.0,0.0,0.12300000000000001,0.025,0.0,-0.02358721603863916,0.032385238282749654
43930,0.6493604144721435,-52.94739206445783,0.0,0.0,0.0,0.0,0.0,-0.006121160754291048,0.008776292890078518
392,0.6080219903804704,-25.59599497784316,0.0,0.0,0.6709999999999999,0.095,0.0,0.01367409189884654,0.10360653861764285
47146,0.534869073010707,-44.01594669609941,0.0,0.0,-0.023,0.0,0.0,-0.0008312642988999932,-0.0029978732672869164
44332,0.6163026874612465,-57.61626437595244,0.0,0.0,0.0,0.0,0.0,-0.002795281585283226,0.006279896005491596
4477,1.098354611064424,-26.86452974431188,0.0,0.0,0.0,0.0,0.0,-0.5562533426728575,0.15442391924716956
45145,0.6188155454758507,-21.846253669531,0.0,0.0,0.0,0.0,0.0,-0.006062341161987514,-0.015607359048615505
7248,0.6635267435659853,-23.044704922698294,0.0,0.0,0.39799999999999996,0.034,0.0,-0.006013207208388443,0.12308163435497824
2525,0.6359445528189337,-28.821613224308255,0.0,0.0,0.0,0.0,0.0,-0.0654521710846753,0.051917833735394506
74,0.6593008975776959,-30.71249573390247,0.0,0.0,0.0,0.0,0.0,-0.6022787258110962,-0.7031017587164354
