ID_Barra,Tipo_Barra,Tensao_Mag_pu,Tensao_Ang_graus,P_Geracao_pu,Q_Geracao_pu,P_Carga_pu,Q_Carga_pu,Desvio_Tensao_QLIM_pu,Corte_Reativo_VLIM_pu,Folga_Ativa_SLP_pu
5390,1,1.1575913776328342,48.98676714589175,0.0,0.0,0.0,0.0,0.0,0.0007105554764335651,-0.00010800882189814015
5391,1,1.030210112516398,48.80832223134692,0.0,0.0,0.0,0.0,0.0,0.0007109460903489657,-0.00011244882139823119
5392,1,1.1574227173226665,48.9854982069089,0.0,0.0,0.0,0.0,0.0,0.0007107625920587897,-0.00010804030191937252
5393,1,1.038921433056718,47.171401301043836,0.0,0.0,0.48800000000000004,0.016,0.0,0.0007130128433213863,-0.00015325865248529944
5410,1,1.0111846304867151,67.43935356576046,0.0,0.0,0.0,0.0,0.0,-0.0001498934714866039,7.980774813438181e-6
5430,1,1.0486693117960812,50.980743980879005,0.0,0.0,0.0,0.0,0.0,0.0007029190607323753,-5.630008948238273e-5
5432,1,1.0500000104999956,50.3531407022149,0.0,0.0,0.095,0.027000000000000003,0.0,0.000839006027771119,-7.838021715783703e-5
5435,1,1.0590728755263699,45.08703989332497,0.0,0.0,0.0,0.0,0.0,0.001437125726949056,-0.00022278638109020753
5436,1,1.0475461871137466,51.55218822314123,0.0,0.0,0.0,0.0,0.0,0.0005891298971763565,-4.241831986324844e-5
5437,1,1.007621299133886,58.56586039049582,0.0,0.0,0.0,0.0,0.0,0.0010348570334258852,0.00010357258180890805
5459,1,1.0500000104999951,83.67680468319274,0.0,0.0,-0.4747,0.0,0.0,0.00022089655932917032,-9.529585470871747e-7
5464,1,1.0621741226742647,50.95967965609745,0.0,0.0,0.0,0.0,0.0,0.0007174294702743045,-5.59430148541223e-5
5465,1,1.0622758047223937,50.959974265784425,0.0,0.0,0.0,0.0,0.0,0.0007172921242251462,-5.59323045185933e-5
5519,1,1.0462864611660172,82.83859917303369,0.0,0.0,0.0,0.0,0.0,0.0001877922001199262,-2.402443351569699e-6
5530,1,1.0267144906821932,81.23023354936011,0.0,0.0,0.0,0.0,0.0,-0.00027829823587691816,-0.00013438476327965357
5570,1,1.0367609183916044,59.156779787949986,0.0,0.0,0.0,0.0,0.0,-0.00043225684906696946,5.65639024903937e-5
5571,1,1.015427098838129,61.025646613193736,0.0,0.0,0.0,0.0,0.0,-0.00043448393572852894,3.1854094650640614e-5
5572,1,0.9999999900000001,54.127580006679416,0.0,0.0,0.0,0.0,0.0,0.0015846255085844637,0.0003632364254940653
5573,1,1.0500000100845455,57.140014507553296,0.0,0.0,0.452,0.011000000000000001,0.0,-0.0004359929559793635,9.097795502626114e-5
5574,1,0.9999999900000001,64.30500413456753,0.0,0.0,0.0,0.0,0.0,0.000995570595878483,0.0001322683118817829
5575,1,1.0093061975228526,58.668433210358785,0.0,0.0,0.0,0.0,0.0,0.0010400887137889537,0.0001027252351686544
5576,1,1.0569191052549156,45.08030182553687,0.0,0.0,0.0,0.0,0.0,0.001436977682486996,-0.00022331910371377973
5577,1,1.0371368249874653,54.91185139261448,0.0,0.0,0.0,0.0,0.0,-0.0012611460271111663,-7.903302872080919e-5
5600,1,1.0344617111853407,85.76996951170894,0.0,0.0,-0.6892,-0.01002,0.0,-0.00028095621424683047,-0.00017557728973284628
5611,1,1.0044564826811748,67.48876440264357,0.0,0.0,0.0,0.0,0.0,-0.00020070141148526577,-5.329887476663886e-6
5613,1,1.0500000103074294,66.65944297635316,0.0,0.0,0.254,-0.08800000000000001,0.0,-0.00019864037548276655,3.816797314773703e-7
5620,1,1.0264906455832876,82.80622113083416,0.0,0.0,0.0,0.0,0.0,-0.00028023937568778736,-0.0001492536622860942
