ID_Barra,Tipo_Barra,Tensao_Base_kV,Tensao_Mag_pu,Tensao_Ang_graus,P_Geracao_pu,Q_Geracao_pu,P_Carga_pu,Q_Carga_pu,Desvio_Tensao_QLIM_pu,Corte_Reativo_VLIM_pu,Corte_Ativo_DERA_pu,Corte_Reativo_DERA_pu
5164,1,991.0,1.0292337377657819,-7.995995004107652,0.0,0.0,0.0,0.0,0.0,-4.573885706994684e-10,0.0,0.0
5165,1,13.8,1.0292337377644933,-7.995995004135604,0.0,0.0,0.0,0.0,0.0,-4.5733211297286515e-10,0.0,0.0
5166,1,13.8,0.9955378961757092,-11.623775773332756,0.0,0.0,0.143,0.053,0.0,-5.143787192684667e-10,-9.090751330999191e-10,-3.369299444356343e-10
5167,1,34.5,1.0015557354307267,-0.6056283919745316,0.0,0.0,0.0,0.0,0.0,-3.882306054485097e-10,0.0,0.0
5168,1,138.0,0.9972589322611917,17.404851911467333,0.0,0.0,0.0,0.0,0.0,-2.1744851815246993e-10,0.0,0.0
5169,1,138.0,0.9819745918704901,17.824419174814675,0.0,0.0,0.0,0.0,0.0,-2.078420817006656e-10,0.0,0.0
5170,1,34.5,1.0012011982228382,23.955135501092872,0.0,0.0,-0.792,0.0978,0.0,-6.648398699070121e-10,0.0,0.0
5176,1,500.0,1.0901537666731063,5.365158040567008,0.0,0.0,0.0,0.0,0.0,-3.354530517085559e-10,0.0,0.0
5178,2,992.0,0.9792585712050309,-4.74459956673247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5180,1,500.0,1.0988552457608924,-2.2780030775825364,0.0,0.0,0.0,0.0,0.0,-4.0653192961096626e-10,0.0,0.0
5181,1,230.0,0.9792582615043837,-4.744596005221855,0.0,0.0,0.8,0.233,0.0,-4.314139741350508e-10,-8.181817430102801e-9,-2.382954326517441e-9
5183,1,69.0,1.0036656344541577,-7.018028431940071,0.0,0.0,1.2990000000000002,0.48,0.0,-4.3610090301708716e-10,-8.181817422883012e-9,-3.0233043594948764e-9
5184,1,230.0,0.9792585712050309,-4.74459956673247,0.0,0.0,0.0,0.0,0.0,-4.3351401048374873e-10,0.0,0.0
5191,1,230.0,0.9890940030657717,-6.514120726265276,0.0,0.0,0.0,0.0,0.0,-4.260367867776777e-10,0.0,0.0
5193,1,69.0,1.0229906445898092,-13.820985805128535,0.0,0.0,1.9969999999999999,0.743,0.0,-4.425247540022087e-10,-8.181817470477603e-9,-3.0441113573184074e-9
5196,1,13.8,1.0221170367073318,-13.9539678782368,0.0,0.0,-0.079,-0.002526,0.0,-4.4310619615586144e-10,0.0,0.0
5199,1,991.0,1.021972206713504,-14.228477955635373,0.0,0.0,0.0,0.0,0.0,-4.419021004998871e-10,0.0,0.0
5200,1,500.0,1.096653176814747,5.044783937327906,0.0,0.0,0.0,0.0,0.0,-1.2149229090247827e-9,0.0,0.0
5201,1,230.0,0.9951568237578983,-4.580659504409473,0.0,0.0,0.0,0.0,0.0,-4.296906974391802e-10,0.0,0.0
5202,1,230.0,0.9895126926812895,3.913618768957135,0.0,0.0,0.0,0.0,0.0,-1.4068368303908747e-9,0.0,0.0
5203,1,69.0,1.012120341247834,-6.241513584858332,0.0,0.0,0.0,0.0,0.0,-4.162771745480425e-10,0.0,0.0
5204,1,13.8,1.0137478657791223,-6.320868392923539,0.0,0.0,0.0,0.0,0.0,-2.235736199162802e-10,0.0,0.0
5205,2,990.0,1.018303761387143,-6.320868392923539,0.0,0.017673469082414645,0.0,0.0,0.0,0.0,0.0,0.0
5206,1,13.8,1.0117529202997113,-6.3233404077913535,0.0,0.0,0.0,0.0,0.0,-3.612534894305871e-10,0.0,0.0
5207,1,991.0,1.0114117760395722,-6.320868392923539,0.0,0.0,0.0,0.0,0.0,-4.2519850865533424e-10,0.0,0.0
5208,1,991.0,1.0117529202192657,-6.3233404077913535,0.0,0.0,0.0,0.0,0.0,-4.1831624139998877e-10,0.0,0.0
5209,1,13.8,1.0117529203629874,-6.3233404077913535,0.0,0.0,0.0,0.0,0.0,-2.4388487708850913e-10,0.0,0.0
5211,1,230.0,0.9951277643667644,-4.2741060015477546,0.0,0.0,0.0,0.0,0.0,-1.1699084224963357e-9,0.0,0.0
5212,1,230.0,0.9947187822482606,-4.337567075021121,0.0,0.0,0.0,0.0,0.0,-1.1453819047622548e-9,0.0,0.0
5213,1,69.0,1.0217807761279554,-9.402550672170172,0.0,0.0,2.952,0.971,0.0,-1.1987966866461592e-9,-8.181817430897735e-9,-2.6912414381442076e-9
5214,1,991.0,1.021025906123671,-9.642434710482432,0.0,0.0,0.0,0.0,0.0,-1.198946047654235e-9,0.0,0.0
5215,1,13.8,1.0210259062814504,-9.642434710482432,0.0,0.0,0.0,0.0,0.0,-1.2017660794545286e-9,0.0,0.0
5216,1,230.0,0.992172622683924,3.0511951810996236,0.0,0.0,0.0,0.0,0.0,2.9999696738603176e-10,0.0,0.0
5218,2,992.0,0.9951278240746686,-4.274107720428013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5219,2,992.0,0.9951278240746686,-4.274107720428013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5220,2,992.0,0.9925215569863547,3.2153167731966983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5222,1,230.0,0.9925215569863547,3.2153167731966983,0.0,0.0,0.0,0.0,0.0,2.2796148790521863e-10,0.0,0.0
5226,1,69.0,1.007454571171215,1.5369200697015417,0.0,0.0,-0.23600000000000002,-0.001,0.0,2.5668384058383703e-10,0.0,0.0
5231,1,13.8,0.9947390223998605,3.678945244007467,0.0,0.0,0.0,0.0,0.0,-4.020877745494289e-6,0.0,0.0
5232,2,990.0,1.0395435189363866,3.67057776980597,0.0,0.1999870712888906,0.0,0.0,0.0,0.0,0.0,0.0
5235,1,138.0,0.9964901667492437,4.034742916636358,0.0,0.0,0.0,0.0,0.0,-7.114450901965256e-6,0.0,0.0
5236,1,991.0,0.9947386731586731,3.678945244007467,0.0,0.0,0.0,0.0,0.0,-4.020878291802972e-6,0.0,0.0
5237,1,991.0,1.0047944719573587,3.67057776980597,0.0,0.0,0.0,0.0,0.0,-3.846812746935733e-6,0.0,0.0
5238,1,13.8,1.0166217415233765,3.67057776980597,0.0,0.0,0.0,0.0,0.0,-3.7306056177380777e-6,0.0,0.0
5239,1,991.0,0.9810192530324257,3.2153167731966983,0.0,0.0,0.0,0.0,0.0,-3.2604569368129674e-7,0.0,0.0
5240,2,992.0,1.0019803506521234,9.68654275808214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5241,1,230.0,1.0295340758315348,10.925649400969395,0.0,0.0,0.0,0.0,0.0,-9.042184483194625e-9,0.0,0.0
5242,2,992.0,1.0019803506521234,9.68654275808214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5243,1,69.0,1.0372042099734629,8.088663460839264,0.0,0.0,1.6480000000000001,0.040999999999999995,0.0,-8.826612853713675e-9,-8.181822711588774e-9,-2.0355262814025465e-10
5245,1,230.0,1.0317092010686222,11.152852739556202,0.0,0.0,0.0,0.0,0.0,-7.1930696896833366e-9,0.0,0.0
5246,1,69.0,1.001730814576926,9.690856299397847,0.0,0.0,1.014,0.08,0.0,-7.217258994505485e-9,-8.181822081562233e-9,-6.455086454881445e-10
5247,1,991.0,1.0061997711894497,1.4428044266723021,0.0,0.0,0.0,0.0,0.0,2.5869013906578363e-10,0.0,0.0
5248,1,13.8,1.0061997711731567,1.4428044266723021,0.0,0.0,0.0,0.0,0.0,2.57161494094134e-10,0.0,0.0
5249,1,138.0,0.9500033876088608,1.5244949267536838,0.0,0.0,0.0,0.0,0.0,-2.183341609186449e-5,0.0,0.0
5252,1,138.0,1.046127524235797,9.554391623827728,0.0,0.0,0.0,0.0,0.0,-3.995766644464451e-7,0.0,0.0
5253,1,69.0,1.0230239392993539,7.925909721163403,0.0,0.0,0.0,0.0,0.0,-4.047411340181131e-7,0.0,0.0
5254,1,230.0,1.008604789857408,12.46361102425914,0.0,0.0,0.0,0.0,0.0,-3.503804381749305e-8,0.0,0.0
5255,1,138.0,1.0499994376743667,10.118802093236129,0.0,0.0,0.0,0.0,0.0,-6.277769494199062e-8,0.0,0.0
5256,1,13.8,1.0230240969948683,7.925909721163403,0.0,0.0,0.0,0.0,0.0,-4.043265951937386e-7,0.0,0.0
5257,1,69.0,1.001944319249705,9.687011342711093,0.0,0.0,0.0,0.0,0.0,-7.202439722249012e-9,0.0,0.0
5258,1,69.0,1.0019803506521234,9.68654275808214,0.0,0.0,0.0,0.0,0.0,-7.192168879929514e-9,0.0,0.0
5259,1,13.8,1.0064747672261478,1.4643423141674952,0.0,0.0,0.0,0.0,0.0,2.565926798649584e-10,0.0,0.0
5262,1,230.0,1.0135640696279773,15.844654962553523,0.0,0.0,0.0,0.0,0.0,-2.6087951378310556e-8,0.0,0.0
5263,1,69.0,1.006848662215414,15.5839415722704,0.0,0.0,0.34900000000000003,0.01,0.0,-2.6211468392161083e-8,-8.181828767718572e-9,-2.3443635437589033e-10
5264,1,991.0,1.0064747672435859,1.4643423141674952,0.0,0.0,0.0,0.0,0.0,2.5822900357062374e-10,0.0,0.0
5265,1,13.8,1.009404180623934,15.839285148043283,0.0,0.0,0.0,0.0,0.0,-2.6100844801742148e-8,0.0,0.0
5267,1,13.8,1.009404180623943,15.839285148043283,0.0,0.0,0.0,0.0,0.0,-2.610084480174215e-8,0.0,0.0
5268,1,991.0,1.0094041693189586,15.839285148043283,0.0,0.0,0.0,0.0,0.0,-2.6090645186151367e-8,0.0,0.0
5269,1,991.0,1.0094041693189677,15.839285148043283,0.0,0.0,0.0,0.0,0.0,-2.609064518615138e-8,0.0,0.0
5271,1,230.0,0.994340252176577,-4.328520402367529,0.0,0.0,0.0,0.0,0.0,-1.1182304613426725e-9,0.0,0.0
5272,1,991.0,1.0242903107334054,-3.8210535100338716,0.0,0.0,0.0,0.0,0.0,-1.1176887112320247e-9,0.0,0.0
5273,1,69.0,1.0130290217512032,-6.65549302577724,0.0,0.0,1.963,0.7390000000000001,0.0,-1.1243294203715545e-9,-8.18181744106449e-9,-3.0801645893767995e-9
5274,1,13.8,1.0242903109530657,-3.821053510309546,0.0,0.0,0.0,0.0,0.0,-1.1217819979440213e-9,0.0,0.0
5276,1,991.0,1.038035950883541,7.874123970866146,0.0,0.0,0.0,0.0,0.0,-8.806383106581768e-9,0.0,0.0
